x,y
0.24704130058291376,0.36190228077061043
0.2823288043204354,0.33991323923711064
0.3152900092064744,0.3156686857814834
0.3457162679046074,0.2895276189313706
0.3734349409367649,0.2618467473027554
0.3983089277423901,0.23297588010870765
0.42023577322553135,0.20325408376343707
0.4391464277944319,0.17300661448112797
0.45500373695185725,0.14254259578144376
0.4678007316016125,0.1121533701156194
0.477558783016905,0.0821114381735262
0.4843256762517839,0.052669867754665825
0.4881736418952892,0.02406206070110468
0.4891973825489247,-0.0034982283297262523
0.48751210011837376,-0.029816726540206267
0.48325155324331875,-0.054718409241155695
0.47656613448623625,-0.07804726817114663
0.46762096645463147,-0.09966611935294373
0.4565940190800912,-0.1194564893951967
0.4436742312202516,-0.13731857957905771
0.42905963157395555,-0.1531712931265089
0.41295545673422995,-0.16695231464393995
0.39557225837141363,-0.17861820328666614
0.377124002353456,-0.18814445397651453
0.35782616644176457,-0.19552548956046742
0.3378938418646582,-0.2007745430619566
0.31753985484047353,-0.2039233839991326
0.2969729261297205,-0.20502186474681094
0.2763958839681401,-0.2041372618840755
0.25600395525674874,-0.20135339868196794
0.23598315591095678,-0.19676955199028617
0.21650880136022344,-0.1904991534227796
0.19774415714205826,-0.18266829899301773
0.17983924808249707,-0.1734141016191616
0.16292983872703093,-0.16288292030313362
0.14713659719937705,-0.15122849682706185
0.1325644493662285,-0.13861004581904646
0.1193021251061917,-0.12519033483514835
0.10742189634177111,-0.11113378773172873
0.09697950415299171,-0.09660464588887441
0.08801426683427335,-0.08176521530262994
0.08054935625086243,-0.06677421629287889
0.07459223737065443,-0.05178525981142291
0.0701352527486785,-0.03694545862284983
0.06715633868348778,-0.02239417868614902
0.06561986089485966,-0.008261940778049193
0.06547755245936081,0.005330529531938421
0.06666953953926977,0.018273105068271914
0.06912544093612542,0.030466912106615153
0.07276552589575574,0.04182484112155565
0.07750191624443448,0.05227191732123882
0.08323981895948979,0.06174553238911013
0.08987877377971731,0.07019553960252642
0.09731390751924103,0.077584225200331
0.10543717336566917,0.08388614471351205
0.11413857465072309,0.08908784656284657
0.12330734715563357,0.09318747326224398
0.13283310469278237,0.09619426638565412
0.14260691983889154,0.09812795936449746
0.15252235082187043,0.09901809976612523
0.16247638256523042,0.09890327436142535
0.17237030300117256,0.0978302947383959
0.1821104756465987,0.09585330568762171
0.191609042305101,0.09303288234398707
0.20078450979163812,0.08943508068530176
0.20956226662389443,0.08513049859340155
0.21787497787144508,0.08019332485693402
0.225662913441195,0.07470041197560458
0.23287415596366517,0.06873037355017868
0.23946474753883223,0.0623627114151822
0.24539872426384812,0.05567699810466611
0.2506480956282352,0.048752090093853395
0.2551927249036434,0.04166542002769279
0.25902016188185634,0.03449231712031998
0.2621253956119515,0.02730541196358795
0.2645105541887194,0.020174092094336078
0.26618455605509894,0.01316401693869778
0.26716271476639175,0.006336694145273471
0.26746630054256026,-0.00025088316092712593
0.2671220711893944,-0.00654654118285152
0.2661617757067403,-0.012503178990440162
0.26462163402816763,-0.01807896187253441
0.262541798848411,-0.02323746457864354
0.2599658079636084,-0.027947763550569726
0.25694002908354574,-0.032184480622149
0.25351310153853024,-0.0359277769357053
0.24973538199528444,-0.03916330208337542
0.24565839735340572,-0.04188209946746433
0.24133430967977199,-0.044080468388820404
0.2368153956317419,-0.04575978559787571
0.23215354734105387,-0.04692628916738218
0.22739979638332875,-0.04759082705285519
0.22260386404992896,-0.04776857204502652
0.21781374256942038,-0.04747870736897625
0.213075308652452,-0.04674408652284737
0.2084319732859138,-0.04559087006140824
0.20392436707777667,-0.04404814289054308
0.19959006793139267,-0.04214752056777804
0.19546336568434222,-0.039922740740282195
0.19157507018862358,-0.03740925197743199
0.1879523600742424,-0.03464380155527784
0.18461867265850265,-0.03166402230013249
0.18159363559533595,-0.028508030652077243
0.17889303769964374,-0.02521403398506856
0.1765288396486351,-0.021819949751528497
0.17450922067471297,-0.01836304858005432
0.1728386609377724,-0.01487961300116494
0.17151805783495166,-0.011404621338467306
0.1705448701060508,-0.0079714606414451
0.1699132925502901,-0.004611663205540981
0.1696144543842087,-0.001354675640808142
0.1696366375594033,0.0017723413202449245
0.16996551747334812,0.004744683251555812
0.17058441560962812,0.007540238353482701
0.17147456501211036,0.010139593073414959
0.1726153888736583,0.012526105623606088
0.1739847764556176,0.014685947915863863
0.17555937048763168,0.016608118153572327
0.17731484986313623,0.018284423513948413
0.1792262079682222,0.019709436893757946
0.18126803078717207,0.020880425248006318
0.18341475958223233,0.02179725746744348
0.18564094911132192,0.02246228765589638
0.1879215103972321,0.022880219420773798
0.19023193786792345,0.02305795536266841
0.19254852372452294,0.02300442794424637
0.19484855201904,0.02273042070192938
0.1971104785133809,0.02224837424577263
0.1993140803189676,0.021572198447290834
0.20144060043918421,0.020717059212334847
0.20347285920867256,0.01969918267453003
0.20539535371777717,0.018535640430428418
0.2071943294003805,0.01724415408477649
0.20885783754426918,0.015842885486190617
0.21037576870220098,0.014350248170340626
0.2117398685971263,0.012784711593265888
0.21294373456940388,0.011164626909409866
